1.000045	0.998933	0.997822	0.996713	0.995608	0.994507	0.993412	0.992324	0.991244	0.990173	0.989112	0.988062	0.987024	0.986000	0.984990	0.983996	0.983018	0.982057	0.981115	0.980192	0.979289	0.978407	0.977547	0.976710	0.975896	0.975106	0.974342	0.973603	0.972890	0.972205	0.971547	0.970917	0.970317	0.969746	0.969204	0.968693	0.968213	0.967764	0.967347	0.966962	0.966609	0.966288	0.966001	0.965747	0.965526	0.965339	0.965185	0.965065	0.964979	0.964928	0.964910	0.964926	0.964977	0.965061	0.965180	0.965332	0.965518	0.965737	0.965990	0.966276	0.966595	0.966947	0.967331	0.967747	0.968194	0.968673	0.969183	0.969723	0.970293	0.970893	0.971521	0.972178	0.972862	0.973573	0.974311	0.975075	0.975864	0.976677	0.977513	0.978372	0.979253	0.980155	0.981078	0.982019	0.982979	0.983956	0.984950	0.985959	0.986983	0.988020	0.989069	0.990130	0.991201	0.992280	0.993368	0.994463	0.995564	0.996669	0.997777	0.998888	1.000000	
1.000049	0.998822	0.997595	0.996371	0.995151	0.993936	0.992727	0.991526	0.990334	0.989151	0.987980	0.986821	0.985676	0.984545	0.983431	0.982333	0.981253	0.980193	0.979153	0.978134	0.977138	0.976164	0.975215	0.974291	0.973393	0.972521	0.971677	0.970862	0.970076	0.969319	0.968593	0.967899	0.967236	0.966606	0.966008	0.965444	0.964915	0.964419	0.963959	0.963534	0.963144	0.962791	0.962474	0.962194	0.961950	0.961743	0.961574	0.961442	0.961347	0.961290	0.961270	0.961288	0.961344	0.961437	0.961568	0.961736	0.961941	0.962183	0.962462	0.962778	0.963130	0.963518	0.963941	0.964400	0.964894	0.965422	0.965985	0.966581	0.967210	0.967871	0.968565	0.969289	0.970045	0.970830	0.971644	0.972487	0.973357	0.974254	0.975177	0.976126	0.977098	0.978094	0.979112	0.980151	0.981210	0.982289	0.983386	0.984500	0.985630	0.986775	0.987933	0.989104	0.990286	0.991478	0.992679	0.993887	0.995102	0.996322	0.997546	0.998772	1.000000	
1.000054	0.998710	0.997366	0.996026	0.994690	0.993359	0.992035	0.990719	0.989413	0.988118	0.986836	0.985567	0.984312	0.983074	0.981854	0.980652	0.979470	0.978309	0.977170	0.976054	0.974963	0.973897	0.972858	0.971846	0.970863	0.969909	0.968985	0.968092	0.967231	0.966403	0.965609	0.964848	0.964123	0.963433	0.962779	0.962162	0.961582	0.961040	0.960536	0.960070	0.959644	0.959258	0.958911	0.958604	0.958337	0.958111	0.957925	0.957781	0.957677	0.957615	0.957593	0.957613	0.957674	0.957776	0.957919	0.958102	0.958327	0.958592	0.958897	0.959243	0.959628	0.960053	0.960516	0.961019	0.961559	0.962138	0.962753	0.963406	0.964094	0.964818	0.965577	0.966371	0.967197	0.968057	0.968948	0.969871	0.970824	0.971806	0.972817	0.973855	0.974920	0.976010	0.977124	0.978262	0.979423	0.980604	0.981805	0.983025	0.984262	0.985516	0.986784	0.988067	0.989361	0.990667	0.991982	0.993305	0.994636	0.995972	0.997312	0.998656	1.000000	
1.000059	0.998596	0.997135	0.995676	0.994222	0.992775	0.991334	0.989903	0.988482	0.987073	0.985678	0.984297	0.982933	0.981586	0.980258	0.978951	0.977665	0.976402	0.975163	0.973950	0.972763	0.971604	0.970473	0.969373	0.968303	0.967266	0.966261	0.965290	0.964354	0.963454	0.962590	0.961763	0.960974	0.960224	0.959513	0.958842	0.958211	0.957622	0.957074	0.956568	0.956105	0.955684	0.955307	0.954973	0.954683	0.954437	0.954236	0.954079	0.953966	0.953898	0.953875	0.953896	0.953962	0.954073	0.954229	0.954428	0.954673	0.954961	0.955293	0.955668	0.956087	0.956549	0.957053	0.957599	0.958187	0.958815	0.959485	0.960194	0.960943	0.961730	0.962556	0.963418	0.964317	0.965252	0.966221	0.967225	0.968261	0.969329	0.970428	0.971558	0.972716	0.973901	0.975114	0.976352	0.977614	0.978899	0.980205	0.981532	0.982878	0.984242	0.985622	0.987017	0.988425	0.989846	0.991277	0.992717	0.994164	0.995618	0.997076	0.998537	1.000000	
1.000064	0.998481	0.996900	0.995322	0.993749	0.992183	0.990625	0.989076	0.987539	0.986015	0.984505	0.983012	0.981536	0.980079	0.978642	0.977228	0.975837	0.974471	0.973131	0.971819	0.970535	0.969281	0.968059	0.966869	0.965712	0.964590	0.963503	0.962454	0.961441	0.960468	0.959533	0.958639	0.957786	0.956975	0.956207	0.955481	0.954799	0.954162	0.953570	0.953023	0.952522	0.952068	0.951660	0.951299	0.950986	0.950720	0.950502	0.950332	0.950210	0.950137	0.950112	0.950135	0.950206	0.950326	0.950494	0.950710	0.950974	0.951286	0.951644	0.952050	0.952503	0.953002	0.953547	0.954138	0.954773	0.955453	0.956177	0.956943	0.957753	0.958604	0.959497	0.960429	0.961401	0.962412	0.963460	0.964545	0.965666	0.966821	0.968010	0.969231	0.970484	0.971767	0.973078	0.974417	0.975782	0.977172	0.978585	0.980021	0.981477	0.982952	0.984445	0.985954	0.987477	0.989014	0.990562	0.992120	0.993686	0.995259	0.996836	0.998417	1.000000	
1.000069	0.998364	0.996662	0.994963	0.993270	0.991583	0.989905	0.988238	0.986583	0.984942	0.983317	0.981709	0.980119	0.978551	0.977005	0.975482	0.973985	0.972514	0.971072	0.969659	0.968277	0.966928	0.965612	0.964331	0.963086	0.961878	0.960709	0.959579	0.958490	0.957442	0.956437	0.955475	0.954557	0.953684	0.952857	0.952077	0.951343	0.950658	0.950021	0.949432	0.948893	0.948404	0.947966	0.947578	0.947240	0.946955	0.946720	0.946537	0.946406	0.946327	0.946300	0.946325	0.946402	0.946531	0.946712	0.946944	0.947228	0.947563	0.947949	0.948386	0.948873	0.949410	0.949996	0.950631	0.951315	0.952046	0.952825	0.953650	0.954521	0.955437	0.956397	0.957401	0.958447	0.959535	0.960663	0.961831	0.963037	0.964280	0.965560	0.966874	0.968222	0.969603	0.971014	0.972456	0.973925	0.975421	0.976943	0.978488	0.980056	0.981644	0.983252	0.984876	0.986517	0.988171	0.989838	0.991515	0.993202	0.994895	0.996594	0.998296	1.000000	
1.000074	0.998246	0.996421	0.994599	0.992783	0.990974	0.989175	0.987387	0.985613	0.983853	0.982111	0.980386	0.978683	0.977001	0.975343	0.973711	0.972106	0.970529	0.968983	0.967468	0.965987	0.964540	0.963130	0.961757	0.960423	0.959128	0.957875	0.956665	0.955497	0.954374	0.953297	0.952266	0.951283	0.950348	0.949461	0.948625	0.947839	0.947105	0.946422	0.945792	0.945215	0.944691	0.944221	0.943805	0.943444	0.943138	0.942887	0.942691	0.942551	0.942466	0.942437	0.942464	0.942546	0.942684	0.942878	0.943127	0.943431	0.943790	0.944203	0.944671	0.945193	0.945768	0.946396	0.947076	0.947809	0.948593	0.949427	0.950311	0.951244	0.952226	0.953255	0.954330	0.955451	0.956617	0.957826	0.959077	0.960370	0.961703	0.963074	0.964483	0.965928	0.967408	0.968921	0.970466	0.972042	0.973646	0.975277	0.976934	0.978615	0.980317	0.982041	0.983783	0.985542	0.987316	0.989103	0.990902	0.992710	0.994526	0.996347	0.998173	1.000000	
1.000079	0.998126	0.996176	0.994229	0.992289	0.990356	0.988434	0.986524	0.984628	0.982748	0.980886	0.979044	0.977224	0.975427	0.973656	0.971912	0.970198	0.968513	0.966862	0.965244	0.963662	0.962117	0.960611	0.959145	0.957720	0.956337	0.954999	0.953706	0.952460	0.951261	0.950111	0.949010	0.947960	0.946962	0.946016	0.945123	0.944284	0.943500	0.942771	0.942099	0.941483	0.940923	0.940422	0.939978	0.939593	0.939266	0.938998	0.938789	0.938639	0.938549	0.938518	0.938546	0.938634	0.938782	0.938988	0.939254	0.939578	0.939961	0.940403	0.940902	0.941459	0.942073	0.942743	0.943470	0.944252	0.945088	0.945979	0.946923	0.947919	0.948967	0.950066	0.951214	0.952411	0.953655	0.954946	0.956283	0.957663	0.959086	0.960551	0.962056	0.963599	0.965180	0.966796	0.968446	0.970129	0.971843	0.973585	0.975355	0.977151	0.978970	0.980811	0.982673	0.984552	0.986447	0.988357	0.990279	0.992211	0.994151	0.996097	0.998048	1.000000	
1.000084	0.998004	0.995926	0.993853	0.991786	0.989728	0.987681	0.985646	0.983627	0.981624	0.979641	0.977680	0.975741	0.973828	0.971942	0.970085	0.968259	0.966466	0.964707	0.962985	0.961300	0.959655	0.958052	0.956491	0.954974	0.953502	0.952078	0.950702	0.949375	0.948099	0.946875	0.945703	0.944586	0.943524	0.942517	0.941567	0.940674	0.939840	0.939065	0.938349	0.937693	0.937098	0.936565	0.936093	0.935683	0.935335	0.935050	0.934827	0.934668	0.934572	0.934539	0.934570	0.934663	0.934820	0.935040	0.935322	0.935667	0.936075	0.936545	0.937076	0.937668	0.938321	0.939035	0.939808	0.940640	0.941530	0.942478	0.943482	0.944542	0.945657	0.946827	0.948049	0.949323	0.950647	0.952022	0.953444	0.954914	0.956429	0.957988	0.959590	0.961233	0.962916	0.964637	0.966394	0.968186	0.970011	0.971866	0.973751	0.975664	0.977601	0.979562	0.981544	0.983546	0.985564	0.987598	0.989645	0.991703	0.993770	0.995843	0.997920	1.000000	
1.000089	0.997880	0.995673	0.993471	0.991275	0.989089	0.986914	0.984753	0.982608	0.980482	0.978375	0.976292	0.974233	0.972201	0.970198	0.968226	0.966287	0.964383	0.962516	0.960687	0.958899	0.957152	0.955450	0.953792	0.952182	0.950620	0.949108	0.947648	0.946239	0.944885	0.943586	0.942343	0.941157	0.940030	0.938961	0.937953	0.937006	0.936121	0.935298	0.934539	0.933843	0.933212	0.932646	0.932145	0.931710	0.931341	0.931039	0.930803	0.930634	0.930532	0.930497	0.930530	0.930629	0.930795	0.931028	0.931328	0.931694	0.932127	0.932625	0.933188	0.933817	0.934510	0.935267	0.936087	0.936969	0.937914	0.938920	0.939985	0.941111	0.942294	0.943535	0.944832	0.946184	0.947590	0.949049	0.950559	0.952118	0.953727	0.955382	0.957083	0.958828	0.960614	0.962442	0.964307	0.966210	0.968148	0.970118	0.972120	0.974151	0.976209	0.978291	0.980396	0.982522	0.984667	0.986827	0.989001	0.991187	0.993382	0.995584	0.997791	1.000000	
